,Speciality,Code,Title,Anes,Asst,Fee
244,clinical-procedures-associated-with-diagnostic-radiological-examinations/angiography,J040,"Embolization (e.g. for treatment of haemangioma or renal carcinoma) - first vessel, claim appropriate angiographic procedural and radiological fees plus",0,,$121.25
245,clinical-procedures-associated-with-diagnostic-radiological-examinations/angiography,J023,Intra-arterial infusion of drugs e.g. for control of gastrointestinal haemorrhage - claim appropriate angiographic procedural and radiological fees plus a per diem supervision fee of,0,,$34.00
246,clinical-procedures-associated-with-diagnostic-radiological-examinations/angiography,J048,Percutaneous trans-hepatic catheter portal venography,6,,$311.05
247,clinical-procedures-associated-with-diagnostic-radiological-examinations/angiography,J027,Peripheral arteriogram - direct puncture,6,,$76.55
248,clinical-procedures-associated-with-diagnostic-radiological-examinations/angiography,J026,Peripheral venogram - direct puncture,6,,$70.80
249,clinical-procedures-associated-with-diagnostic-radiological-examinations/angiography,J035,Pressure measurements during angiography,0,,$34.00
250,clinical-procedures-associated-with-diagnostic-radiological-examinations/angiography,J066,Renal angioplasty,6,,$504.40
251,clinical-procedures-associated-with-diagnostic-radiological-examinations/angiography,J067,"Spinal angiography for AV malformation, per vessel, maximum of 12 vessels per side",6,,$44.00
252,clinical-procedures-associated-with-diagnostic-radiological-examinations/angiography,J033,Splenoportogram,6,,$128.35
253,clinical-procedures-associated-with-diagnostic-radiological-examinations/angiography,J034,Trans-lumbar aortogram,6,,$89.90
254,clinical-procedures-associated-with-diagnostic-radiological-examinations/angiography,J025,"Transluminal angioplasty including angiography (if anatomy is known), with or without pressure measurements - one or more site(s) or vessel(s)",6,,$398.15
255,clinical-procedures-associated-with-diagnostic-radiological-examinations/angiography,J058,Vascular stenting,6,,$101.55
256,clinical-procedures-associated-with-diagnostic-radiological-examinations/angiography,J032,Vertebral angiogram - direct puncture or by retrograde brachial injection,6,,$111.50
257,clinical-procedures-associated-with-diagnostic-radiological-examinations/angiography,G571,Professional component,0,,$96.20
258,clinical-procedures-associated-with-diagnostic-radiological-examinations/angiography,G570,Technical component,0,,$118.95
259,clinical-procedures-associated-with-diagnostic-radiological-examinations/angiography,G593,COVID-19 vaccine,0,,$13.00
260,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J043,Bronchogram - bilateral,6,,6
261,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J002,Bronchogram - unilateral,6,,$27.00
262,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J042,Bronchogram with intra-tracheal catheter - bilateral,6,,$82.20
263,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J003,Bronchogram with intra-tracheal catheter - unilateral,6,,$68.00
264,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J050,Carotid or vertebral artery occlusion by detachable balloon - percutaneous,0,,$297.30
265,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J053,Cavernosography,0,,$45.35
266,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J005,Dacrocystogram,6,,$45.40
267,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,G571,Professional component,0,,$96.20
268,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,G570,Technical component,0,,$118.95
269,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,G593,COVID-19 vaccine,0,,$13.00
270,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J006,Discogram - one disc,7,,$105.30
271,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J049,Embolization of spinal arteriovenous malformation - percutaneous,6,,$437.30
272,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J036,Fistula or sinus injection,0,,$26.95
273,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J068,Hydrostatic/pneumatic reduction of intussusception,7,,$44.25
274,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J008,Hysterosalpingogram,6,,$56.70
275,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J004,Intramammary needling for localization under mammographic control,0,,$70.35
276,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J009,Laryngogram,0,,$33.50
277,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J065,Dilation of non-vascular structures,6,,$23.60
278,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J064,"Exchange of drainage tubes, including supervision, imaging and hard copy film interpretation if any",0,,$72.65
279,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,Z597,Intracavitary/intratumoural injections,7,,$103.75
280,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J010,Lymphangiogram - per side,0,,$105.30
281,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J037,Mammary ductography,0,,$70.35
282,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J011,Myelogram,6,,$93.40
283,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J060,Nephrostogram,0,,$34.00
284,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J012,Nephrotomogram,6,,
285,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J059,Non-vascular stenting,0,,$116.90
286,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J045,Percutaneous antegrade pyelogram,6,,$140.55
287,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J061,Percutaneous cecostomy,0,,$257.60
288,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J062,Percutaneous cholecystostomy,0,,$257.60
289,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J055,Percutaneous gastrostomy,0,,$257.60
290,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J063,Percutaneous jejunostomy,0,,$298.80
291,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J046,Percutaneous nephrostomy,6,,$257.60
292,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J069,Percutaneous radiofrequency ablation using CT or ultrasound guidance,0,,$515.70
293,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J041,Percutaneous removal of intravascular and intraureteric foreign bodies,0,,$339.90
294,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J051,Percutaneous spinal cord puncture for syringogram,6,,$108.90
295,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J013,Percutaneous trans-hepatic cholangiogram,6,,$121.25
296,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J052,Positive contrast cisternogram,6,,$99.90
297,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J039,Renal cyst puncture,6,,$140.40
298,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J018,Sialogram,6,,$52.25
299,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J007,Tomogram,7,,
300,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J057,Transjugular intrahepatic portosystemic shunt (TIPS),7,,$906.45
301,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J028,"Urethrogram and/or urethrocystogram and/or or intestinal conduit examination, cystogram",0,,$34.00
302,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J029,Vasogram,6,,$69.00
303,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J001,"Arthrogram, tenogram or bursogram",7,,$34.00
304,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J044,Bronchial brushing - bilateral,6,,$135.00
305,clinical-procedures-associated-with-diagnostic-radiological-examinations/miscellaneous-procedures,J024,Bronchial brushing - unilateral,6,,$89.90
306,consultations-and-visits/anaesthesia-01,G571,Professional component,,,
307,consultations-and-visits/anaesthesia-01,G570,Technical component,,,$118.95
308,consultations-and-visits/anaesthesia-01,G593,COVID-19 vaccine,,,$13.00
309,consultations-and-visits/anaesthesia-01,C018,Concurrent care - per visit,,,$31.00
310,consultations-and-visits/anaesthesia-01,A015,Consultation,,,$109.70
311,consultations-and-visits/anaesthesia-01,C015,Consultation - subject to the same conditions as A015,,,$109.70
312,consultations-and-visits/anaesthesia-01,C215,Limited consultation for acute pain management - subject to the same conditions as A215,,,$69.75
313,consultations-and-visits/anaesthesia-01,A215,Limited consultation for acute pain management in association with special visit to hospital in-patient,,,$69.75
314,consultations-and-visits/anaesthesia-01,A014,Partial assessment,,,$31.45
315,consultations-and-visits/anaesthesia-01,C016,Repeat consultation,,,$52.15
316,consultations-and-visits/anaesthesia-01,A016,Repeat consultation,,,$52.15
317,consultations-and-visits/anaesthesia-01,C013,Specific assessment,,,$64.65
318,consultations-and-visits/anaesthesia-01,A013,Specific assessment,,,$64.65
319,consultations-and-visits/anaesthesia-01,C014,Specific re-assessment,,,$28.00
320,consultations-and-visits/anaesthesia-01,C019,Subsequent visits - after thirteenth week (maximum 6 per patient per month) - per visit,,,$31.00
321,consultations-and-visits/anaesthesia-01,C012,Subsequent visits - first five weeks - per visit,,,$31.00
322,consultations-and-visits/anaesthesia-01,C017,Subsequent visits - sixth to thirteenth week inclusive (maximum 3 per patient per week) - per visit,,,$31.00
323,consultations-and-visits/anaesthesia-01,C210,Special anaesthetic consultation,,,$163.20
324,consultations-and-visits/anaesthesia-01,A210,Special anaesthetic consultation,,,$163.20
325,consultations-and-visits/cardiac-surgery-09,G571,Professional component,,,
326,consultations-and-visits/cardiac-surgery-09,G570,Technical component,,,$118.95
327,consultations-and-visits/cardiac-surgery-09,G593,COVID-19 vaccine,,,$13.00
328,consultations-and-visits/cardiac-surgery-09,A095,Consultation,,,$94.30
329,consultations-and-visits/cardiac-surgery-09,C095,Consultation,,,$94.30
330,consultations-and-visits/cardiac-surgery-09,A094,Partial assessment,,,$25.30
331,consultations-and-visits/cardiac-surgery-09,C096,Repeat consultation,,,$62.65
332,consultations-and-visits/cardiac-surgery-09,A096,Repeat consultation,,,$62.65
333,consultations-and-visits/cardiac-surgery-09,C935,Special surgical consultation (see General Preamble GP19),,,$163.20
334,consultations-and-visits/cardiac-surgery-09,A935,Special surgical consultation (see General Preamble GP19),,,$163.20
335,consultations-and-visits/cardiac-surgery-09,C093,Specific assessment,,,$46.40
336,consultations-and-visits/cardiac-surgery-09,A093,Specific assessment,,,$46.40
337,consultations-and-visits/cardiac-surgery-09,C094,Specific re-assessment,,,$27.25
338,consultations-and-visits/cardiac-surgery-09,C098,Concurrent care - per visit,,,$31.00
339,consultations-and-visits/cardiac-surgery-09,C099,Subsequent visits - after thirteenth week (maximum 6 per patient per month) - per visit,,,$31.00
340,consultations-and-visits/cardiac-surgery-09,C092,Subsequent visits - first five weeks - per visit,,,$31.00
341,consultations-and-visits/cardiac-surgery-09,C097,Subsequent visits - sixth to thirteenth week inclusive (maximum 3 per patient per week) - per visit,,,$31.00
342,consultations-and-visits/cardiac-surgery-09,W095,Consultation,,,$94.30
343,consultations-and-visits/cardiac-surgery-09,W096,Repeat consultation,,,$62.65
344,consultations-and-visits/cardiology-60,G571,Professional component,,,
345,consultations-and-visits/cardiology-60,G570,Technical component,,,$118.95
346,consultations-and-visits/cardiology-60,G593,COVID-19 vaccine,,,$13.00
347,consultations-and-visits/cardiology-60,A601,Complex medical specific re-assessment,,,$70.90
348,consultations-and-visits/cardiology-60,A600,Comprehensive cardiology consultation,,,$310.45
349,consultations-and-visits/cardiology-60,A605,Consultation,,,$161.65
350,consultations-and-visits/cardiology-60,A765,"Consultation, patient 16 years of age and under",,,$165.50
351,consultations-and-visits/cardiology-60,A675,Limited consultation,,,$105.25
352,consultations-and-visits/cardiology-60,A603,Medical specific assessment,,,$81.55
353,consultations-and-visits/cardiology-60,A604,Medical specific re-assessment,,,$61.25
354,consultations-and-visits/cardiology-60,A608,Partial assessment,,,$38.05
355,consultations-and-visits/cardiology-60,A606,Repeat consultation,,,$105.25
356,consultations-and-visits/cardiology-60,C601,Complex medical specific re-assessment,,,$70.90
357,consultations-and-visits/cardiology-60,C600,Comprehensive cardiology consultation - subject to the same conditions as A600,,,$310.45
